id;name;x;y
00634;HD 290327 b;386202.224798935;4515491.46774548
00635;HD 2952 b;383555.831868706;4406522.46105992
00636;HD 30177 b;422841.372780708;4465755.65560775
00637;HD 30177 c;422195.462167299;4455656.67590089
00638;HD 30562 b;551303.470137765;4590759.4520551
00639;HD 30669 b;509594.801510088;4602704.56560067
00640;HD 30856 b;567910.875729505;4601844.12331019
00641;HD 31253 b;560301.526401302;4606415.77262759
00642;HD 31527 b;494396.308158719;4605508.29329308
00009;1SWASP J1407 b;275509.108539015;4529013.80559322
00010;24 Sex b;254594.458709496;4546507.46952024
00011;24 Sex c;276609.68537278;4541763.86663119
00012;2M 0103-55 (AB) b;441206.493176149;4478631.57625686
00013;2M 0122-24 b;467736.533448593;4483407.59867552
00014;2M 0219-39 b;271488.740877742;4480944.56866799
00015;2M 0441+23 b;275702.043481048;4541299.44442426
00016;2M 0746+20 b;276016.989359201;4537745.50123867
02964;Kepler-782 b;435414.684873837;4499265.94841703
02965;Kepler-783 b;425824.195818982;4453677.7951605
02966;Kepler-784 b;437606.813032774;4468120.67562951
02967;Kepler-785 b;439943.793166021;4488421.8429535
02968;Kepler-786 b;300465.117013589;4591483.72151968
02969;Kepler-787 b;271307.549625805;4593699.41134229
02970;Kepler-788 b;272623.560890478;4588030.59571372
02971;Kepler-789 b;310736.916588187;4614585.12784915
02341;Kepler-353 c;449107.243677284;4369773.66088823
02342;Kepler-354 b;441408.733949107;4457564.52771305
02343;Kepler-354 c;448246.83565229;4479483.77778764
02344;Kepler-354 d;431571.490296136;4486154.85420416
02345;Kepler-355 b;439532.58706559;4477443.2276443
02346;Kepler-355 c;441533.676995324;4462226.41198613
02347;Kepler-356 b;442607.290295011;4470720.53787404
02348;Kepler-356 c;358936.924798127;4597966.08067162
01724;Kepler-1581 b;332425.49935343;4591194.26014983
01725;Kepler-1582 b;435097.817015407;4425119.3556478
01726;Kepler-1583 b;436510.338590478;4482471.80195398
01727;Kepler-1584 b;453985.993950883;4479456.06926934
01728;Kepler-1585 b;434003.35831509;4464325.85315896
01729;Kepler-1586 b;389624.937162754;4597296.09239856
01730;Kepler-1587 b;441640.693040273;4468922.40025571
01731;Kepler-1588 b;428600.164988859;4463741.82229573
01104;Kepler-1102 b;439490.111144869;4468513.53206985
01105;Kepler-1103 b;440604.092378535;4484599.25817813
01106;Kepler-1104 b;405447.360581409;4531943.70892064
01107;Kepler-1105 b;466376.983099293;4463910.07161429
01108;Kepler-1106 b;406356.042482315;4522919.23103606
01109;Kepler-1107 b;396397.855043081;4539273.42668583
01110;Kepler-1108 b;406922.617035845;4531511.55734142
01111;Kepler-1109 b;260340.176836877;4514274.03826785
00468;HD 160508 b;281772.78831563;4532030.23125736
00469;HD 16141 b;570234.272223349;4617583.97585593
00470;HD 16175 b;250499.583004766;4481062.3743424
00471;HD 162004 b;545057.831618371;4622350.60770604
00472;HD 162020 b;446320.273574776;4555388.79978196
00473;HD 163296 b;533311.096395933;4587903.16772371
00474;HD 163296 c;275557.340404311;4537233.05428353
00475;HD 163607 b;276883.697877672;4537253.08258772
03420;WASP-2 b;418720.777035889;4414091.50132904
03421;WASP-20 b;373193.797502203;4377990.59303199
03422;WASP-21 b;440992.633820485;4485508.62496614
03423;WASP-22 b;438355.953933525;4473370.73472425
03424;WASP-23 b;440499.879182159;4481197.56876801
03425;WASP-24 b;432735.606996973;4473747.67875599
03426;WASP-25 b;442624.139723259;4478530.23323791
03427;WASP-26 b;439838.077939286;4468452.08091535
02803;Kepler-650 b;369186.218815805;4608456.61233657
02804;Kepler-651 b;334460.282801276;4656451.15337789
02805;Kepler-652 b;357302.438578812;4610531.30969854
02806;Kepler-653 b;441789.88388698;4478529.19502585
02807;Kepler-653 c;433847.594542567;4467070.24372704
02808;Kepler-654 b;271869.061343986;4591443.48544428
02809;Kepler-655 b;473711.661125196;4395079.19686715
02810;Kepler-656 b;454586.113758756;4358625.04334913
02180;Kepler-295 d;329862.51321306;4570051.30700895
02181;Kepler-296 b;354688.254535407;4605731.3081675
02182;Kepler-296 c;356453.018397882;4611447.63130287
02183;Kepler-296 d;356073.158051066;4603881.90510628
02184;Kepler-296 e;356609.913861995;4620629.10313063
02185;Kepler-296 f;356807.316898994;4613711.30862748
02186;Kepler-297 b;412871.512630931;4511620.84066669
02187;Kepler-297 c;322685.239257485;4615488.05087242
01564;Kepler-146 c;277812.652852498;4650649.5363331
01565;Kepler-1460 b;377809.497025471;4586543.63455507
01566;Kepler-1461 b;277852.295818973;4644057.69887304
01567;Kepler-1462 b;451839.605695945;4539809.27302353
01568;Kepler-1463 b;439422.445150029;4468937.72761216
01569;Kepler-1464 b;442502.451133888;4466060.37441779
01570;Kepler-1464 c;440589.321718447;4487973.49022801
01571;Kepler-1465 b;434426.694392492;4442366.69001014
00943;KOI-192 b;264557.322806786;4547144.07873269
00944;KOI-195 b;449234.659362968;4567314.12512421
00945;KOI-2700 b;406770.594089374;4539573.23179593
00946;KOI-368.01;529066.642613584;4650089.99217173
00947;KOI-415 b;434954.129016499;4469046.51436984
00948;KOI-4427.01;281487.397208645;4505463.00723082
00949;KOI-5833 b;581262.448338888;4640416.73202945
00950;KOI-5929 b;447975.362396615;4437870.89550566
00306;HD 10180 c;429353.019162665;4467895.30811528
00307;HD 10180 d;273944.157282417;4543395.67951709
00308;HD 10180 e;441730.477159347;4467814.29854407
00309;HD 10180 f;566235.28017648;4712331.244814
00310;HD 10180 g;492892.780720503;4221200.18957478
00311;HD 10180 h;439469.734702912;4482475.12127011
00312;HD 101930 b;437707.086112685;4484236.79513765
00313;HD 102117 b;315691.923688778;4532594.82933034
03260;MOA-2010-BLG-353L b;440022.566664398;4478517.31654058
03261;MOA-2010-BLG-477L b;443221.654716448;4485506.5850552
03262;MOA-2011-BLG-028L b;433959.076364791;4461592.44227779
03263;MOA-2011-BLG-262L b;442366.889003297;4483499.51411234
03264;MOA-2011-BLG-274 b;456096.852561901;4464289.78009617
03265;MOA-2011-BLG-293L b;439345.971190007;4460905.34009763
03266;MOA-2011-BLG-322L b;564270.996076783;4327978.05148261
03267;MOA-2013-BLG-220L b;493785.577913156;4378834.1114526
02642;Kepler-533 b;349909.179283424;4608442.84286264
02643;Kepler-534 b;355292.500788284;4602193.94486755
02644;Kepler-535 b;353205.030923227;4599687.85551575
02645;Kepler-536 b;292912.888318959;4644847.25390894
02646;Kepler-537 b;270706.675658889;4593002.09701946
02647;Kepler-538 b;355377.011885845;4610070.67290305
02648;Kepler-539 b;329736.048275497;4664781.16704823
02649;Kepler-539 c;341377.271244067;4597137.24111393
02020;Kepler-238 f;288611.943359876;4649013.1440288
02021;Kepler-239 b;362636.094366009;4595460.14429304
02022;Kepler-239 c;371275.76679075;4592312.64939212
02023;Kepler-24 b;404972.772983929;4440489.36330363
02024;Kepler-24 c;427133.606992375;4467161.77011668
02025;Kepler-240 b;299611.304356941;4560027.40345611
02026;Kepler-240 c;284996.150058895;4614364.02451256
02027;Kepler-241 b;315818.115799091;4612713.77923315
01404;Kepler-1336 c;442121.635868207;4464739.6822951
01405;Kepler-1337 b;442094.358310125;4465823.91443492
01406;Kepler-1338 b;445035.62916157;4474357.62048391
01407;Kepler-1339 b;355331.959060723;4610467.45062835
01408;Kepler-134 b;412057.386377282;4614268.29873725
01409;Kepler-134 c;299436.737332448;4593424.55930427
01410;Kepler-1340 b;259075.272162125;4588205.82473493
01411;Kepler-1341 b;444205.493005752;4475159.18915429
00776;HD 8574 b;568052.635292907;4638683.43551343
00777;HD 86081 b;565510.892649894;4614592.38513307
00778;HD 86226 b;281991.967941382;4505881.36392115
00779;HD 86264 b;424382.662413163;4463230.98067597
00780;HD 8673 b;429561.192005001;4445288.35751432
00781;HD 86950;576026.542286064;4629146.19406831
00782;HD 87646A b;558950.169275545;4642609.27233225
00783;HD 87646A c;480641.456039958;4578770.70949692
00784;HD 87883 b;375107.161962004;4567373.8017983
00146;GJ 163 b;439691.140352432;4491934.98913178
00147;GJ 163 c;407238.745558712;4566509.09096255
00148;GJ 163 d;311911.000037886;4565191.80096904
00149;GJ 176 b;390103.457140878;4539146.48243353
00150;GJ 179 b;401554.499130184;4568254.78769332
00151;GJ 180 b;429963.78260234;4463999.59850963
00152;GJ 180 c;446795.307360021;4486054.02295081
00153;GJ 221  BD-06 1339 d;438438.530008989;4482027.02306333
03100;Kepler-882 b;444887.429959165;4468303.94046012
03101;Kepler-883 b;439236.948946025;4461446.76407291
03102;Kepler-884 b;461021.352817462;4477190.23139022
03103;Kepler-885 b;426117.932748142;4485485.27116322
03104;Kepler-886 b;439726.980828989;4460201.56503279
03105;Kepler-887 b;445186.537467614;4479829.14971384
03106;Kepler-887 c;421168.236710785;4434506.15649065
03107;Kepler-888 b;439023.180687062;4458158.03351595
02482;Kepler-42 d;355741.49928453;4597016.32584008
02483;Kepler-420 A b;439602.164685546;4475438.96176289
02484;Kepler-421 b;445454.474965336;4479246.43040076
02485;Kepler-422 b;460551.402103351;4495400.5445284
02486;Kepler-423 b;396108.561653143;4424021.65791085
02487;Kepler-424 b;397378.812643542;4430372.64018234
02488;Kepler-424 c;448309.85026682;4475947.99710502
02489;Kepler-43 b;447529.215066376;4479011.82690719
01860;Kepler-183 b;357745.483367968;4611809.88468323
01861;Kepler-183 c;357371.798354532;4622289.76863145
01862;Kepler-184 b;439771.716707998;4455571.51443642
01863;Kepler-184 c;357813.726983113;4604496.85873716
01864;Kepler-184 d;356165.88476651;4616617.93290287
01865;Kepler-185 b;355627.433451216;4618411.14402113
01866;Kepler-185 c;358097.24006025;4611900.06902851
01867;Kepler-186 b;357016.948093115;4603779.47586501
01244;Kepler-1215 b;536231.000037854;4652586.18379602
01245;Kepler-1216 b;557692.656778629;4597768.16003811
01246;Kepler-1217 b;434311.190730649;4571266.04070377
01247;Kepler-1218 b;432837.371154827;4481149.50188844
01248;Kepler-1219 b;433283.277286408;4473425.39715619
01249;Kepler-122 b;406502.728247841;4524123.00211672
01250;Kepler-122 c;405858.029044018;4525573.89224507
01251;Kepler-122 d;367781.734815862;4564684.87798158
00609;HD 222155 b;565488.580817295;4617826.27077155
00610;HD 222582 b;532435.425131932;4593011.47499659
00611;HD 224538 b;263384.516589948;4716777.52639932
00612;HD 224693 b;405983.728848824;4578854.30268918
00613;HD 22781 b;465479.270169937;4589824.64409639
00614;HD 23079 b;514906.2487;4562265.57567357
00615;HD 23127 b;511419.026361025;4621774.87356727
00616;HD 231701 b;414547.51035743;4591174.003259
00617;HD 233604 b;371721.631873487;4552672.20798662
03557;omi UMa b;390470.197353865;4441879.15961934
03558;sig Per b;434394.237177384;4494344.86490414
03559;tau Boo b;440324.023731721;4473699.00563491
03560;tau Gem b;435996.03171373;4468714.9735389
03561;ups And b;435854.241712436;4470568.46049048
03562;ups And c;443552.153762786;4473156.47243656
03563;ups And d;437324.826173061;4464108.2915563
03564;ups And e;360159.82721554;4318344.82763253
02940;Kepler-763 b;356380.52857328;4618163.10324793
02941;Kepler-764 b;453920.201161838;4463265.48634491
02942;Kepler-765 b;442358.324626007;4474186.62658884
02943;Kepler-766 b;435542.135873262;4470069.7645099
02944;Kepler-767 b;356964.105871901;4602235.24326302
02945;Kepler-768 b;358709.751342886;4617104.6558579
02946;Kepler-769 b;354264.939282168;4601469.57621309
02947;Kepler-769 c;439497.808676252;4482330.05057041
02316;Kepler-342 e;454699.688840099;4470821.00313189
02317;Kepler-343 b;441654.834664717;4482311.05919166
02318;Kepler-343 c;307974.076247292;4596649.29633481
02319;Kepler-344 b;454387.462449731;4474599.49402528
02320;Kepler-344 c;454652.962144122;4471492.47701467
02321;Kepler-345 b;454219.824097866;4470262.03494256
02322;Kepler-345 c;356443.297938578;4603996.25409236
02323;Kepler-346 b;412924.249409461;4399571.41766798
01700;Kepler-1562 b;412814.868018009;4431912.94669313
01701;Kepler-1563 b;301583.794902673;4568144.39398297
01702;Kepler-1564 b;434750.097878452;4469523.04456865
01703;Kepler-1565 b;430665.523894396;4463313.45995616
01704;Kepler-1566 b;440165.999240247;4473460.44428317
01705;Kepler-1567 b;435934.557898627;4482125.49103442
01706;Kepler-1568 b;445109.954555455;4469762.13218278
01707;Kepler-1569 b;433140.48655305;4472473.93950546
01079;Kepler-1088 b;460694.803556427;4562945.42054328
01080;Kepler-1089 b;406863.054118029;4765942.2448619
01081;Kepler-109 b;456485.486190839;4481361.10012565
01082;Kepler-109 c;432371.975911308;4464874.6945065
01083;Kepler-1090 b;517144.307111023;4604361.48105685
01084;Kepler-1091 b;345078.733507147;4414646.39131065
01085;Kepler-1092 b;434302.083299278;4473269.46376378
01086;Kepler-1093 b;465396.712287453;4443766.13132788
00444;HD 150433 b;267110.800894644;4570809.35483537
00445;HD 150706 b;259624.560748571;4543582.01861123
00446;HD 152079 b;272246.16889348;4497170.12006633
00447;HD 152581 b;405713.792525251;4756974.49912771
00448;HD 153950 b;406885.667232648;4760036.26610391
00449;HD 154088 b;275570.75362821;4541756.83446829
00450;HD 154345 b;414053.760154149;4512129.90611885
00451;HD 154672 b;413375.054624905;4503780.03579293
03396;WASP-123 b;271579.901962589;4587884.98666195
03397;WASP-124 b;433235.214993789;4402109.10481166
03398;WASP-126 b;304799.35145723;4553092.42785393
03399;WASP-127 b;434902.660721096;4401005.28991559
03400;WASP-129 b;284888.142213458;4577860.55757611
03401;WASP-13 b;272606.655901623;4596434.00332096
03402;WASP-130 b;271879.653540176;4605492.82272153
03403;WASP-131 b;438341.543865956;4468853.69726631
02779;Kepler-630 b;440111.558841702;4479343.94120133
02780;Kepler-631 b;356441.744149214;4614385.66790719
02781;Kepler-632 b;357329.957657834;4620355.12983758
02782;Kepler-633 b;353078.690304105;4616888.68927548
02783;Kepler-634 b;354250.786942591;4608794.26273743
02784;Kepler-635 b;440918.127002927;4462975.28390106
02785;Kepler-636 b;497492.096977361;4383408.36863563
02786;Kepler-637 b;357924.812126559;4611524.89981984
02156;Kepler-287 c;434452.723909017;4505885.75363507
02157;Kepler-288 b;355901.273159448;4611649.42568966
02158;Kepler-288 c;358197.742362666;4562096.87768798
02159;Kepler-288 d;273176.07777406;4633719.28034097
02160;Kepler-289 b;326402.307827373;4574717.62171322
02161;Kepler-289 c;354103.500421183;4605522.34017284
02162;Kepler-289 d;278533.984193037;4609836.32572804
02163;Kepler-29 b;262772.037918323;4641272.96928408
01540;Kepler-144 c;430996.308230044;4464440.62064349
01541;Kepler-1440 b;445814.487333889;4469301.85930089
01542;Kepler-1441 b;428989.595197007;4463537.66399176
01543;Kepler-1442 b;428305.71232876;4451421.9779273
01544;Kepler-1443 b;432207.96051919;4448532.92269466
01545;Kepler-1444 b;428112.916528648;4455189.86946657
01546;Kepler-1445 b;443839.501488175;4483858.68063186
01547;Kepler-1446 b;429512.958215984;4462838.55612935
00919;KIC 10001893 d;405916.198238985;4532799.21244517
00920;KIC 10024862 b;406552.16534484;4534654.37933497
00921;KIC 10255705 b;405224.972942395;4526588.8572408
00922;KIC 10905746 b;404708.652667076;4753945.54808007
00923;KIC 11152511 b;436262.987036195;4452978.34820874
00924;KIC 12454613 b;405665.187946133;4536739.06996823
00925;KIC 12557548 b;291013.094773791;4524850.47958896
00926;KIC 5010054 b;408050.487898469;4526117.01052896
00282;HATS-21 b;431555.150566051;4467778.74492958
00283;HATS-22 b;429673.307880367;4458706.81569818
00284;HATS-23 b;443717.185139731;4492816.8653979
00285;HATS-24 b;480974.092013321;4222751.04670673
00286;HATS-25 b;285294.803385115;4470647.61495002
00287;HATS-26 b;261328.044750003;4704189.60896855
00288;HATS-27 b;437789.900497986;4479028.69791617
00289;HATS-28 b;431624.664476323;4471881.49203211
03236;Kepler-988 b;291418.384793779;4616775.36896825
03237;Kepler-989 b;388676.20192787;4397149.26318057
03238;Kepler-990 b;426223.094476043;4483498.96039836
03239;Kepler-990 c;439633.12143144;4484040.98189665
03240;Kepler-991 b;441326.741816663;4471009.94010011
03241;Kepler-992 b;433840.726499343;4708422.90012211
03242;Kepler-993 b;439969.521786602;4493789.53117912
03243;Kepler-994 b;446437.160860617;4472139.56547053
02618;Kepler-518 b;417003.891831031;4473538.08287058
02619;Kepler-519 b;313855.891862109;4615268.83594516
02620;Kepler-52 b;357164.768465128;4604890.84927051
02621;Kepler-52 c;388598.126073475;4466175.67370848
02622;Kepler-52 d;354709.079840572;4611034.50903162
02623;Kepler-520 b;379251.868950233;4613915.93922264
02624;Kepler-520 c;356765.841055818;4604223.17552771
02625;Kepler-521 b;301036.201482663;4600410.15933074
01996;Kepler-23 c;441155.176738634;4475991.20263329
01997;Kepler-23 d;449811.760897982;4486388.20769375
01998;Kepler-230 b;443160.237149072;4470706.85173181
01999;Kepler-230 c;430196.939814286;4460990.51523877
02000;Kepler-231 b;346206.034793799;4606525.0979499
02001;Kepler-231 c;340030.234142815;4615803.70671897
02002;Kepler-232 b;428218.103416634;4476236.47233067
02003;Kepler-232 c;448385.696264974;4434618.02754683
01380;Kepler-132 b;438297.385343498;4465028.77973356
01381;Kepler-132 c;440446.926124071;4465455.16247479
01382;Kepler-132 d;439972.328763701;4474568.89647154
01383;Kepler-132 e;440415.363591428;4468776.68857809
01384;Kepler-1320 b;440425.361058866;4477611.61093859
01385;Kepler-1321 b;443522.835863306;4479808.32272911
01386;Kepler-1321 c;419752.619815694;4413566.79457932
01387;Kepler-1322 b;419281.208084883;4409129.32981079
00751;HD 7449 b;415561.390069177;4747151.26217099
00752;HD 7449 c;400652.525264438;4545681.24393174
00753;HD 75289 b;285214.094755691;4526591.0220923
00754;HD 75784 b;581727.569664616;4595130.22372305
00755;HD 75784 c;548186.295890287;4632091.90235437
00756;HD 75898 b;471342.974137851;4600011.02521624
00757;HD 76700 b;423206.067239614;4475225.02451679
00758;HD 77065 b;429826.92815823;4448275.17252701
00759;HD 77338 b;567660.837186276;4575597.01920483
00122;EPIC 205071984 b;411847.40031658;4594411.23664163
00123;EPIC 205071984 c;286487.329281328;4715804.16121704
00124;EPIC 205071984 d;286429.980835003;4717829.20069323
00125;EPIC 211391664 b;447372.460749738;4491478.89071734
00126;EPIC 211822797 b;446675.69571765;4485923.53178742
00127;EPIC 211913977 b;447191.428601471;4480467.73498037
00128;EPIC 211916756 b;442275.205126858;4568677.04847645
00129;EPIC 211969807 b;370727.810584631;4551308.79527287
03076;Kepler-862 b;442535.677424299;4468243.13860839
03077;Kepler-863 b;440273.151387019;4467617.45918048
03078;Kepler-864 b;491788.181506759;4356082.55906104
03079;Kepler-865 b;442657.479972788;4488051.34353089
03080;Kepler-866 b;444775.842833956;4479234.80320188
03081;Kepler-867 b;448785.008193636;4471667.36689297
03082;Kepler-868 b;442364.001302751;4439108.93323301
03083;Kepler-869 b;303607.283489926;4614840.20989735
02457;Kepler-402 c;389172.059825998;4598748.98443923
02458;Kepler-402 d;339051.330329838;4658127.94434415
02459;Kepler-402 e;356543.831827987;4573653.16478286
02460;Kepler-403 b;425898.58488214;4461624.20217452
02461;Kepler-403 c;295036.377998733;4632922.74191021
02462;Kepler-403 d;320141.001318787;4555819.6206894
02463;Kepler-404 b;357038.573522773;4598238.91826211
02464;Kepler-404 c;400625.322393675;4615404.3452347
02465;Kepler-405 b;397677.312540281;4434593.62197171
01836;Kepler-174 c;356166.508374213;4620087.88449133
01837;Kepler-174 d;355807.944372784;4612186.27565293
01838;Kepler-175 b;356873.971923089;4608415.34288354
01839;Kepler-175 c;445523.271745452;4481101.02150035
01840;Kepler-176 b;446376.66220124;4481621.96757745
01841;Kepler-176 c;444265.284883713;4473024.70754961
01842;Kepler-176 d;357030.1894263;4599407.69933406
01843;Kepler-176 e;357356.622484834;4604914.42745321
01219;Kepler-1195 b;438299.88907905;4489655.12159234
01220;Kepler-1196 b;438586.710608971;4480708.25061193
01221;Kepler-1197 b;543572.935556136;4616569.57285668
01222;Kepler-1198 b;432574.116537686;4568703.13230541
01223;Kepler-1199 b;406746.180392465;4534472.59419908
01224;Kepler-12 b;437915.332967762;4471638.68467735
01225;Kepler-120 b;439282.22927176;4491427.77389856
01226;Kepler-120 c;439445.908595762;4474092.16708967
00585;HD 216770 b;462475.017906314;4454136.14928666
00586;HD 21693 b;422506.754614354;4463538.44790992
00587;HD 21693 c;462354.99034914;4464234.81028568
00588;HD 217107 b;570296.530332884;4602312.79043918
00589;HD 217107 c;539676.952433976;4584003.84351637
00590;HD 217786 b;513414.828605518;4580781.89779629
00591;HD 218566 b;290060.548812382;4505488.83177585
00592;HD 219077 b;457577.803597688;4585355.48304415
03533;alf Cen B b;436449.879408413;4461895.91911363
03534;beta Cir b;430421.007602102;4453488.36421851
03535;beta Cnc b;436697.697384445;4466717.89796533
03536;beta Pic b;444418.353241581;4473599.83138291
03537;beta Umi b;424999.470948985;4482903.00486378
03538;eps CrB b;425086.804112084;4471288.03818554
03539;eps Eridani b;448405.518244884;4498234.363007
03540;eps Tau b;446327.752727679;4486451.00069349
02915;Kepler-746 b;269798.960066131;4603136.83543893
02916;Kepler-747 b;356783.543284255;4605714.1001035
02917;Kepler-748 b;329446.626383041;4476313.45772998
02918;Kepler-749 b;357505.437418534;4615121.43232664
02919;Kepler-75 b;358955.923522401;4615948.30004283
02920;Kepler-750 b;436309.868473368;4466522.72375519
02921;Kepler-750 c;460118.652620123;4477605.64787967
02922;Kepler-751 b;447280.719909731;4476421.19585385
02292;Kepler-335 b;451522.202233693;4463476.48817675
02293;Kepler-335 c;261943.175339351;4631287.48971999
02294;Kepler-336 b;358646.088517385;4560089.71696366
02295;Kepler-336 c;434969.92175841;4454630.04748181
02296;Kepler-336 d;472998.035696429;4495124.2442742
02297;Kepler-337 b;440131.011083555;4469712.05347322
02298;Kepler-337 c;309054.475981784;4606828.71958109
02299;Kepler-338 b;311202.729745157;4635321.96099939
01676;Kepler-1542 e;447603.380675616;4482041.35668899
01677;Kepler-1543 b;426755.099968296;4456071.54982776
01678;Kepler-1544 b;443307.574366886;4473285.77832816
01679;Kepler-1545 b;422069.699173766;4457201.07648042
01680;Kepler-1546 b;443604.459673166;4480664.40347316
01681;Kepler-1547 b;426397.984606251;4458699.2888531
01682;Kepler-1548 b;404120.607507832;4443129.85263608
01683;Kepler-1549 b;426540.402255992;4470541.61878448
01055;Kepler-107 d;545177.835478695;4623304.73228257
01056;Kepler-107 e;398840.037832818;4464195.43293181
01057;Kepler-1070 b;534064.812056188;4646549.75387672
01058;Kepler-1071 b;569956.279271854;4625879.12156789
01059;Kepler-1072 b;446350.225086986;4449366.64633231
01060;Kepler-1073 b;433823.033109649;4463834.27373801
01061;Kepler-1073 c;382964.945536348;4427416.1773802
01062;Kepler-1074 b;440399.143282963;4468046.37457092
00419;HD 141937 b;314884.332185317;4520991.07545542
00420;HD 142 b;273752.357461032;4695995.2009924
00421;HD 142 c;390507.638727553;4594440.87989427
00422;HD 142022 A b;383887.418466214;4542783.81636473
00423;HD 142245 b;262157.832490771;4554782.88329152
00424;HD 142415 b;357939.385790252;4560554.87391997
00425;HD 143105 b;443908.272805434;4578295.77632082
00426;HD 143361 b;403430.333284478;4537317.77678553
00427;HD 143761 b;389421.702198565;4577784.92901966
03372;WASP-10 b;441752.990415921;4464095.13051303
03373;WASP-100 b;443180.608140687;4485460.40185574
03374;WASP-101 b;441885.261407769;4469194.90884596
03375;WASP-102 b;435319.413137949;4473696.97778471
03376;WASP-103 b;442092.411033254;4486870.23513786
03377;WASP-104 b;454284.473357855;4475299.05799911
03378;WASP-105 b;448565.720862596;4480073.61188619
03379;WASP-106 b;443866.922503106;4474531.23332725
02755;Kepler-615 b;428998.695918535;4442779.12338018
02756;Kepler-616 b;403656.376635818;4500610.65874894
02757;Kepler-616 c;404346.584919091;4494278.90244371
02758;Kepler-617 b;300614.347387673;4641117.08823141
02759;Kepler-618 b;354977.837807775;4611662.85271477
02760;Kepler-619 b;356870.997547737;4602695.39318346
02761;Kepler-619 c;355070.325919872;4602794.00567458
02762;Kepler-62 b;444013.519919835;4483703.98678346
02132;Kepler-279 b;435309.002952175;4512818.03921337
02133;Kepler-279 c;355733.19023756;4440318.75594193
02134;Kepler-279 d;433721.456865399;4450930.62251586
02135;Kepler-28 b;432208.083889124;4480847.38511017
02136;Kepler-28 c;443777.584634421;4468985.55477961
02137;Kepler-280 b;359792.510896544;4589396.85756326
02138;Kepler-280 c;297206.164984364;4654843.27992677
02139;Kepler-281 b;357226.203858892;4619147.78777952
01516;Kepler-142 d;429193.670330882;4455640.81761909
01517;Kepler-1420 b;431806.902635411;4465241.60842318
01518;Kepler-1421 b;445086.39487737;4464036.63212426
01519;Kepler-1422 b;444703.356536678;4464778.02261676
01520;Kepler-1423 b;444128.152625403;4481958.18223564
01521;Kepler-1424 b;444140.539003927;4465801.62830428
01522;Kepler-1425 b;430453.813526389;4468015.55535816
01523;Kepler-1426 b;430842.328327007;4470090.45785232
00895;K2-39 b;367757.30784757;4566491.98490467
00896;K2-4 b;274375.7589669;4535891.26822453
00897;K2-5 b;273594.894987464;4703971.70356887
00898;K2-5 c;330544.585547003;4724168.61235279
00899;K2-6 b;466769.240179884;4464697.48099007
00900;K2-7 b;277539.066614627;4510111.05084587
00901;K2-8 b;432180.75954909;4563135.12665849
00902;K2-9 b;405267.168701805;4528149.79005518
00258;HAT-P-53 b;429965.646275002;4466923.73739989
00259;HAT-P-54 b;276135.477776771;4699284.36082292
00260;HAT-P-55 b;429177.40932696;4467701.85317354
00261;HAT-P-56 b;431130.7672527;4464283.48012835
00262;HAT-P-57 b;430160.450259542;4456509.70792867
00263;HAT-P-6 b;431615.484232972;4474382.51939987
00264;HAT-P-65 b;430971.387985518;4471221.04658621
00265;HAT-P-66 b;437441.341089607;4479497.14202424
03212;Kepler-967 b;445198.638045727;4479456.64078392
03213;Kepler-967 c;443113.627126109;4477471.92439375
03214;Kepler-968 b;426853.043220742;4463825.67091335
03215;Kepler-968 c;445787.670592222;4473689.31053414
03216;Kepler-969 b;269204.298856029;4611084.80202771
03217;Kepler-969 c;439161.11068947;4454489.64335522
03218;Kepler-970 b;436643.544031924;4467881.45310534
03219;Kepler-971 b;437215.375006847;4471351.02301122
02594;Kepler-499 b;295825.664922261;4648047.63675654
02595;Kepler-5 b;357386.478795889;4614610.41501531
02596;Kepler-50 b;338532.859981859;4577807.8039559
02597;Kepler-50 c;418150.753528941;4409114.02179705
02598;Kepler-500 b;367209.120622335;4426632.3480322
02599;Kepler-501 b;458935.42069711;4480940.68995363
02600;Kepler-502 b;446005.008270853;4482449.55767572
02601;Kepler-503 b;462239.055855126;4484580.19179355
01972;Kepler-222 c;441954.864003709;4473594.53649022
01973;Kepler-222 d;445821.440258035;4480668.08616458
01974;Kepler-223 b;440997.878147715;4463251.51808161
01975;Kepler-223 c;462379.67020237;4483166.47400017
01976;Kepler-223 d;442781.140699487;4473965.13828446
01977;Kepler-223 e;453128.279605616;4476305.17847412
01978;Kepler-224 b;440048.859108629;4472854.1249707
01979;Kepler-224 c;425425.104564273;4458092.09562932
01356;Kepler-130 d;355690.687376196;4616887.21770813
01357;Kepler-1300 b;355182.515096529;4622187.57211284
01358;Kepler-1301 b;353724.222705586;4617902.91007087
01359;Kepler-1302 b;354620.133067207;4600235.5887499
01360;Kepler-1303 b;344408.329685871;4601863.87744648
01361;Kepler-1304 b;440127.023618992;4462104.77422745
01362;Kepler-1305 b;437495.384384105;4467888.63852329
01363;Kepler-1306 b;435838.589461014;4467626.66194902
00727;HD 6434 b;281693.56559461;4701060.80120398
00728;HD 65216 b;437009.901760099;4573784.03518496
00729;HD 65216 c;575402.039490778;4702431.51173677
00730;HD 66141 b;511479.641056884;4591574.52834923
00731;HD 66428 b;300621.175863069;4509819.96584772
00732;HD 67087 b;292564.547716635;4687903.09946248
00733;HD 67087 c;283336.247434656;4725631.20082256
00734;HD 6718 b;438630.246573266;4590165.38767342
